家族,labelId,标签名,处置,jobId,品牌,岗位名
每周出勤天数族,300,每周可出勤天数,规范保留,528669,必胜客,必胜客-积水潭-地铁站-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,528670,必胜客,必胜客-和平里西街PH-地铁站-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,528671,必胜客,必胜客-海淀黄庄PH-地铁站-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,528672,必胜客,必胜客-新大钟寺-地铁站-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,528673,必胜客,必胜客-五道口-地铁站-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,528674,必胜客,必胜客-翠微牡丹园PH-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,528681,必胜客,必胜客-知春路新-地铁站-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,528680,必胜客,必胜客-知春路新-地铁站-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,528677,必胜客,必胜客-白石桥-地铁站-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,528676,必胜客,必胜客-白石桥-地铁站-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,528633,必胜客,必胜客-五棵松桥店-地铁站-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,528601,必胜客,必胜客-稻田-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,528553,必胜客,必胜客-大兴机场-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,528355,必胜客,必胜客-青核-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,527963,必胜客,必胜客-安贞远洋-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,527962,必胜客,必胜客-北投-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,527876,必胜客,必胜客-五棵松桥汉堡-汉堡-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,527802,必胜客,必胜客-亦庄龙湖PH-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,527812,必胜客,必胜客-康辛路怡海商业PH-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,527783,必胜客,必胜客-东直门-汉堡-内场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,527772,必胜客,必胜客-展览馆路卫星-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,527775,必胜客,必胜客-新花园路-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,527059,必胜客,必胜客-宋家庄-PH-汉堡-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,527064,必胜客,必胜客-右安门店-汉堡-汉堡店-小时工
每周出勤天数族,408,每周出勤几天,需改：统一用300，建议升级单选(1-2天/3-4天/5天及以上),527067,必胜客,必胜客-积水潭-汉堡-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,526600,必胜客,必胜客-张郭庄PH-内外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,526605,必胜客,必胜客-红军营PH-内场-小时工
每周出勤天数族,603,每周能出勤几天,需改：统一用300，建议升级单选(1-2天/3-4天/5天及以上),526380,必胜客,必胜客-新辰里-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,525769,必胜客,必胜客-唐家岭PH-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,525736,必胜客,必胜客-北四环东路PH-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,525514,必胜客,必胜客-百度科技园-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,525507,必胜客,必胜客-工体北路店PH-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,524654,必胜客,必胜客-通州武夷花园-内场-小时工
每周出勤天数族,80,每周可出勤几天,需改：统一用300，建议升级单选(1-2天/3-4天/5天及以上),524579,必胜客,必胜客-白石桥-内场/外场-小时工
每周出勤天数族,80,每周可出勤几天,需改：统一用300，建议升级单选(1-2天/3-4天/5天及以上),524578,必胜客,必胜客-百万庄大街卫星PH-内场/外场-小时工
每周出勤天数族,300,每周可出勤天数,规范保留,521120,必胜客,必胜客-国泰-机场国泰-内外场-小时工
每天可上班时段族,741,每天可工作时间段,规范保留,529042,瑞族V-ZUG ,瑞族V-ZUG -北京V-ZUG瑞族展厅(英皇集团中心店)-销售-全职
每天可上班时段族,163,可提供时间段,需改：统一用741多选(早/中/晚班),528697,哈根达斯,哈根达斯-上海又一城新店-只要第二职业（需提供第一职业的劳动合同和社保证明）（学生暂停招募！！！！）-小时工
每天可上班时段族,163,可提供时间段,需改：统一用741多选(早/中/晚班),528699,哈根达斯,哈根达斯-上海滨江店-只要第二职业（需提供第一职业的劳动合同和社保证明）（学生停止招募！！！）-小时工
每天可上班时段族,163,可提供时间段,需改：统一用741多选(早/中/晚班),514952,哈根达斯,哈根达斯-北京亦庄龙湖店-店员-只要第二职业（需提供第一职业的劳动合同和社保证明）-小时工
每天可上班时段族,741,每天可工作时间段,规范保留,529033,黄记煌,黄记煌-北京惠林路店-前厅周末兼职-小时工
每天可上班时段族,741,每天可工作时间段,规范保留,527551,黄记煌,黄记煌-北京惠林路店-洗碗工-小时工
每天可上班时段族,640,每天几点到几点可上班,需改：统一用741多选(早/中/晚班),529041,肯德基,肯德基-梁明轩-平山印-1-普通服务员-小时工
每天可上班时段族,640,每天几点到几点可上班,需改：统一用741多选(早/中/晚班),529040,肯德基,肯德基-梁明轩-王兰庄-1-普通服务员-小时工
每天可上班时段族,619,每天几到几点可以上班,需改：统一用741多选(早/中/晚班),529017,肯德基,肯德基-覃莉圆-阳光海岸-普通服务员-小时工
每天可上班时段族,619,每天几到几点可以上班,需改：统一用741多选(早/中/晚班),529016,肯德基,肯德基-朱剑琴-金城中路-普通服务员-小时工
每天可上班时段族,619,每天几到几点可以上班,需改：统一用741多选(早/中/晚班),529003,肯德基,肯德基-福山路越秀-兼职+-小时工
每天可上班时段族,619,每天几到几点可以上班,需改：统一用741多选(早/中/晚班),529004,肯德基,肯德基-奉贤育秀东路-兼职+-小时工
每天可上班时段族,619,每天几到几点可以上班,需改：统一用741多选(早/中/晚班),529005,肯德基,肯德基-七宝嘉寰-兼职+-小时工
每天可上班时段族,640,每天几点到几点可上班,需改：统一用741多选(早/中/晚班),528590,肯德基,肯德基-梁明轩-熙悦汇-TJ1035-大夜班服务员-小时工
每天可上班时段族,640,每天几点到几点可上班,需改：统一用741多选(早/中/晚班),528588,肯德基,肯德基-梁明轩-大成广场-TJ2124-大夜班服务员-小时工
每天可上班时段族,619,每天几到几点可以上班,需改：统一用741多选(早/中/晚班),528270,肯德基,肯德基-长兴岛店-兼职+-小时工
每天可上班时段族,619,每天几到几点可以上班,需改：统一用741多选(早/中/晚班),528283,肯德基,肯德基-天潼店-兼职+-小时工
每天可上班时段族,619,每天几到几点可以上班,需改：统一用741多选(早/中/晚班),528284,肯德基,肯德基-东江湾店-兼职+-小时工
每天可上班时段族,640,每天几点到几点可上班,需改：统一用741多选(早/中/晚班),528159,肯德基,肯德基-梁明轩-燕京理工学院KFC-TJ2050-普通服务员-小时工
每天可上班时段族,617,每天几点到几点可以上,需改：统一用741多选(早/中/晚班),527924,肯德基,肯德基-孟令玲-海光寺-普通服务员-小时工
每天可上班时段族,640,每天几点到几点可上班,需改：统一用741多选(早/中/晚班),527710,肯德基,肯德基-梁明轩-天津奥城-TJ1227-普通服务员-小时工
每天可上班时段族,462,每天可出勤时段,需改：统一用741多选(早/中/晚班),527614,肯德基,肯德基-东海DT-DL1864-普通服务员-小时工
每天可上班时段族,619,每天几到几点可以上班,需改：统一用741多选(早/中/晚班),527487,肯德基,肯德基-江湾字节T4-日结-小时工
每天可上班时段族,619,每天几到几点可以上班,需改：统一用741多选(早/中/晚班),527479,肯德基,肯德基-国和1000-兼职+-小时工
每天可上班时段族,619,每天几到几点可以上班,需改：统一用741多选(早/中/晚班),527478,肯德基,肯德基-江湾字节T4-兼职+-小时工
每天可上班时段族,617,每天几点到几点可以上,需改：统一用741多选(早/中/晚班),527413,肯德基,肯德基-孟令玲-熙悦购物中心-普通服务员-小时工
每天可上班时段族,640,每天几点到几点可上班,需改：统一用741多选(早/中/晚班),527328,肯德基,肯德基-梁明轩-廊坊潮白馨居-TJ1289-普通服务员-小时工
每天可上班时段族,640,每天几点到几点可上班,需改：统一用741多选(早/中/晚班),527308,肯德基,肯德基-梁明轩-天开园-TJ2181-普通服务员-小时工
每天可上班时段族,640,每天几点到几点可上班,需改：统一用741多选(早/中/晚班),527306,肯德基,肯德基-梁明轩-廊坊大厂-TJ1097-普通服务员-小时工
每天可上班时段族,640,每天几点到几点可上班,需改：统一用741多选(早/中/晚班),527304,肯德基,肯德基-梁明轩-大学城-TJN464-普通服务员-小时工
每天可上班时段族,640,每天几点到几点可上班,需改：统一用741多选(早/中/晚班),527295,肯德基,肯德基-梁明轩-福州道-TJN191-普通服务员-小时工
每天可上班时段族,640,每天几点到几点可上班,需改：统一用741多选(早/中/晚班),527280,肯德基,肯德基-梁明轩-天津南开大学-TJ1260-普通服务员-小时工
每天可上班时段族,640,每天几点到几点可上班,需改：统一用741多选(早/中/晚班),527276,肯德基,肯德基-梁明轩-天津于家堡KFC-TJ2012-普通服务员-小时工
每天可上班时段族,640,每天几点到几点可上班,需改：统一用741多选(早/中/晚班),527208,肯德基,肯德基-梁明轩-天津金钟街-TJ1159-普通服务员-小时工
每天可上班时段族,619,每天几到几点可以上班,需改：统一用741多选(早/中/晚班),526868,肯德基,肯德基-邹同艳-阳朔-普通服务员-小时工
每天可上班时段族,617,每天几点到几点可以上,需改：统一用741多选(早/中/晚班),526803,肯德基,肯德基-孟令玲-西南角店-普通服务员-小时工
每天可上班时段族,617,每天几点到几点可以上,需改：统一用741多选(早/中/晚班),526799,肯德基,肯德基-孟令玲-大悦城商厦店-普通服务员-小时工
每天可上班时段族,610,每天可上班的时间段,需改：统一用741多选(早/中/晚班),526531,肯德基,肯德基-彭丽艳-延吉-延吉人民-SHY147-普通服务员-小时工
每天可上班时段族,610,每天可上班的时间段,需改：统一用741多选(早/中/晚班),526534,肯德基,肯德基-彭丽艳-延吉-延吉延河-SY1075-普通服务员-小时工
每天可上班时段族,610,每天可上班的时间段,需改：统一用741多选(早/中/晚班),526535,肯德基,肯德基-彭丽艳-延吉-延吉局子街-SY1104-普通服务员-小时工
每天可上班时段族,610,每天可上班的时间段,需改：统一用741多选(早/中/晚班),526536,肯德基,肯德基-彭丽艳-延吉-延吉河南街-SHY178-普通服务员-小时工
每天可上班时段族,610,每天可上班的时间段,需改：统一用741多选(早/中/晚班),526538,肯德基,肯德基-彭丽艳-延吉-延吉新丰-SHY858-普通服务员-小时工
每天可上班时段族,610,每天可上班的时间段,需改：统一用741多选(早/中/晚班),526539,肯德基,肯德基-彭丽艳-延吉-延吉进学-SHY235-普通服务员-小时工
每天可上班时段族,610,每天可上班的时间段,需改：统一用741多选(早/中/晚班),526542,肯德基,肯德基-彭丽艳-长春-净月奥莱-SY1139-普通服务员-小时工
每天可上班时段族,462,每天可出勤时段,需改：统一用741多选(早/中/晚班),524327,肯德基,肯德基-国会店KFC-DAL871-普通服务员-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),529051,必胜客,必胜客-阿里巴巴-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),529038,必胜客,必胜客-富丰路-内场/外场-小时工
每天可上班时段族,323,每天可出勤的时间段,需改：统一用741多选(早/中/晚班),529037,必胜客,必胜客-闵庄-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),529036,必胜客,必胜客-城乡店-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),529035,必胜客,必胜客-唐家岭-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528994,必胜客,必胜客-慈寿寺卫星PH-夜宵-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528988,必胜客,必胜客-白石桥-汉堡-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528987,必胜客,必胜客-酒仙桥-汉堡-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528986,必胜客,必胜客-百莲路-内外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528971,必胜客,必胜客-酒仙桥-夜宵-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528970,必胜客,必胜客-五道口-夜宵-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528941,必胜客,必胜客-美里食光-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528900,必胜客,必胜客-君太店PH-汉堡-小时工
每天可上班时段族,435,每天可出勤的时间,需改：统一用741多选(早/中/晚班),528899,必胜客,必胜客-昌平新世纪PH-内外场-汉堡-小时工
每天可上班时段族,435,每天可出勤的时间,需改：统一用741多选(早/中/晚班),528898,必胜客,必胜客-昌平新世纪PH-内外场-汉堡-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528897,必胜客,必胜客-红军营PH-汉堡-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528896,必胜客,必胜客-百万庄大街卫星PH-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528895,必胜客,必胜客-翠微牡丹园PH-地铁站-内场/外场-小时工
每天可上班时段族,741,每天可工作时间段,规范保留,528885,必胜客,必胜客-PS5039鸿泰坊-内场-小时工
每天可上班时段族,435,每天可出勤的时间,需改：统一用741多选(早/中/晚班),528878,必胜客,必胜客-昌平新世纪PH-内外场-夜宵-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528877,必胜客,必胜客-颐瑞东路（花庄湾里王）-内外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528875,必胜客,必胜客-云岗-内外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528874,必胜客,必胜客-圣熙八号-内外场-内外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528810,必胜客,必胜客-航天桥-夜宵-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528811,必胜客,必胜客-唐家岭PH-夜宵-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528815,必胜客,必胜客-白广路-夜宵-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528816,必胜客,必胜客-十里堡-夜宵-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528817,必胜客,必胜客-豆各庄卫星PH-夜宵-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528819,必胜客,必胜客-蒲芳路-夜宵-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528820,必胜客,必胜客-云景东路-夜宵-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528800,必胜客,必胜客-潞西路-夜宵-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528802,必胜客,必胜客-定福庄西街PH-夜宵-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528803,必胜客,必胜客-朝内-夜宵-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528804,必胜客,必胜客-望京-夜宵-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528807,必胜客,必胜客-新世界店-夜宵-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528808,必胜客,必胜客-富丰路-夜宵-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528809,必胜客,必胜客-西三旗欢乐-夜宵-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528788,必胜客,必胜客-翠微牡丹园PH-夜宵-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528789,必胜客,必胜客-翠微牡丹园PH-夜宵-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528792,必胜客,必胜客-回龙观-夜宵-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528794,必胜客,必胜客-回龙观-夜宵-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528793,必胜客,必胜客-海淀黄庄PH-夜宵-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528795,必胜客,必胜客-沙河-夜宵-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528798,必胜客,必胜客-杨庄-夜宵-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528799,必胜客,必胜客-马连洼PHHS-夜宵-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528724,必胜客,必胜客-通明湖-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528723,必胜客,必胜客-保利大都汇-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528722,必胜客,必胜客-新青年路-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528700,必胜客,必胜客-马连道-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528640,必胜客,必胜客-芳星路-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528641,必胜客,必胜客-宋家庄PH-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528642,必胜客,必胜客-望京-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528644,必胜客,必胜客-富力广场-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528645,必胜客,必胜客-劲松-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528646,必胜客,必胜客-十里河-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528647,必胜客,必胜客-洋桥银泰-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528648,必胜客,必胜客-莲宝中路PH-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528649,必胜客,必胜客-城乡店-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528653,必胜客,必胜客-西三旗-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528658,必胜客,必胜客-朝内-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528659,必胜客,必胜客-世茂大厦-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528660,必胜客,必胜客-东单-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528661,必胜客,必胜客-建国门外大街PH-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528662,必胜客,必胜客-中粮广场PH-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528663,必胜客,必胜客-安贞远洋-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528664,必胜客,必胜客-太阳宫-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528665,必胜客,必胜客-白广路-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528666,必胜客,必胜客-广外-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528667,必胜客,必胜客-东直门-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528668,必胜客,必胜客-新世界-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528669,必胜客,必胜客-积水潭-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528670,必胜客,必胜客-和平里西街PH-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528671,必胜客,必胜客-海淀黄庄PH-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528672,必胜客,必胜客-新大钟寺-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528673,必胜客,必胜客-五道口-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528674,必胜客,必胜客-翠微牡丹园PH-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528681,必胜客,必胜客-知春路新-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528680,必胜客,必胜客-知春路新-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528677,必胜客,必胜客-白石桥-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528676,必胜客,必胜客-白石桥-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528633,必胜客,必胜客-五棵松桥店-地铁站-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528601,必胜客,必胜客-稻田-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528553,必胜客,必胜客-大兴机场-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),528355,必胜客,必胜客-青核-内场/外场-小时工
每天可上班时段族,674,给班时间（几点-几点,需改：统一用741多选(早/中/晚班),528332,必胜客,必胜客-PS2512-常州武进星湖PH-PS2512(常州武进星湖PH)-内场晚班-小时工
每天可上班时段族,674,给班时间（几点-几点,需改：统一用741多选(早/中/晚班),528331,必胜客,必胜客-PS1779-常州星河店PHHS-PS1779(常州星河店PHHS)晚班打烊-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),527963,必胜客,必胜客-安贞远洋-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),527962,必胜客,必胜客-北投-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),527876,必胜客,必胜客-五棵松桥汉堡-汉堡-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),527802,必胜客,必胜客-亦庄龙湖PH-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),527812,必胜客,必胜客-康辛路怡海商业PH-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),527783,必胜客,必胜客-东直门-汉堡-内场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),527772,必胜客,必胜客-展览馆路卫星-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),527775,必胜客,必胜客-新花园路-内场/外场-小时工
每天可上班时段族,674,给班时间（几点-几点,需改：统一用741多选(早/中/晚班),527743,必胜客,必胜客-JS1006(常州飞龙吾悦PH)-内场晚班打烊-小时工
每天可上班时段族,674,给班时间（几点-几点,需改：统一用741多选(早/中/晚班),527749,必胜客,必胜客-PSH804(常州金坛吾悦)-内场服务-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),527059,必胜客,必胜客-宋家庄-PH-汉堡-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),527064,必胜客,必胜客-右安门店-汉堡-汉堡店-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),527067,必胜客,必胜客-积水潭-汉堡-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),526600,必胜客,必胜客-张郭庄PH-内外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),526605,必胜客,必胜客-红军营PH-内场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),526380,必胜客,必胜客-新辰里-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),525769,必胜客,必胜客-唐家岭PH-内场/外场-小时工
每天可上班时段族,522,每天可出勤时间,需改：统一用741多选(早/中/晚班),525736,必胜客,必胜客-北四环东路PH-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),525514,必胜客,必胜客-百度科技园-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),525507,必胜客,必胜客-工体北路店PH-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),524654,必胜客,必胜客-通州武夷花园-内场-小时工
每天可上班时段族,435,每天可出勤的时间,需改：统一用741多选(早/中/晚班),524579,必胜客,必胜客-白石桥-内场/外场-小时工
每天可上班时段族,435,每天可出勤的时间,需改：统一用741多选(早/中/晚班),524578,必胜客,必胜客-百万庄大街卫星PH-内场/外场-小时工
每天可上班时段族,406,每天可出勤时间段,需改：统一用741多选(早/中/晚班),521120,必胜客,必胜客-国泰-机场国泰-内外场-小时工
周末出勤族,641,周四六日可以出勤吗,需改：统一用500并改单选(能/不能),529041,肯德基,肯德基-梁明轩-平山印-1-普通服务员-小时工
周末出勤族,641,周四六日可以出勤吗,需改：统一用500并改单选(能/不能),529040,肯德基,肯德基-梁明轩-王兰庄-1-普通服务员-小时工
周末出勤族,668,周四六日都能上班吗,需改：统一用500并改单选(能/不能),529003,肯德基,肯德基-福山路越秀-兼职+-小时工
周末出勤族,668,周四六日都能上班吗,需改：统一用500并改单选(能/不能),529004,肯德基,肯德基-奉贤育秀东路-兼职+-小时工
周末出勤族,668,周四六日都能上班吗,需改：统一用500并改单选(能/不能),529005,肯德基,肯德基-七宝嘉寰-兼职+-小时工
